O7_O6_ratio,C6_C4_ratio,C6_C5_ratio,Fe_O_ratio,O_ave_charge,velocity,density,Label
-0.08196386380887666,-0.2909751835790085,-0.23504077071481935,1.0363484642525855,-6.938893903907228e-18,-0.91130321252906,1.8493394819189153,0.0
0.8336048187076579,1.0172787472647529,0.6227130405782378,1.2586461584993747,3.469446951953614e-17,-1.1845524919776158,1.3538485083695055,0.0
-0.6703092845791659,-0.9020357036061142,-0.5800584357802969,0.7115506992937681,-2.0816681711721685e-17,0.3348998597846438,1.6539209375075954,0.0
-1.2904001001955636,-0.596012579364303,-0.40551629058506433,-0.8641225278290774,-6.245004513516506e-17,0.5842183972098128,-0.7050473855418607,1.0
0.019269021323702784,0.17961087482885174,0.4796406801472297,0.047666985243897356,-6.938893903907228e-18,-0.0788992843178883,1.2520786895075915,0.0
1.1729914404302957,0.02669896828977102,-0.9465317579251712,1.3065279354276795,4.85722573273506e-17,-0.42110638621620367,-0.9478214022693097,0.0
1.5879627600287973,1.2808189280736428,0.6310346508465917,2.1736946295924304,6.938893903907228e-17,-1.8987706758638987,1.6464455337862896,0.0
1.1062336119942109,0.3185661874031992,-0.2282972902446363,-0.11285972374448111,4.163336342344337e-17,-0.8711093405996423,1.4906651000818978,0.0
1.1435092085602734,-0.499896968790621,-0.6132517859208676,-0.6138710567421969,4.163336342344337e-17,-0.9685912734548119,2.3299469124941004,0.0
-1.124043191450379,-0.6256355297719546,-1.2550605262855399,2.0509600195342204,-5.551115123125783e-17,-0.3843649307353793,1.2723584511168193,0.0
1.012548365599916,0.4530241725146113,0.3170366323144085,0.771897090514188,2.7755575615628914e-17,-1.6523508216528089,0.6210078445344719,0.0
-0.22983199012711383,0.11719771605466893,-0.37937379742067967,0.2724412103351458,-1.3877787807814457e-17,-0.6212963760588763,-0.19856600526995402,0.0
-1.1743538446868245,-0.4645649963479269,-0.8805613007241471,-0.3414560042162926,-4.85722573273506e-17,0.26960132880735105,0.5353739505789168,1.0
1.8081827111002406,1.20698267046877,0.6136022346224835,1.8978379428502634,8.326672684688674e-17,-0.41818376894801634,-0.2208684974345374,0.0
-0.5499586174659632,-0.05641150858597391,-0.7312782371703777,-0.6438994201194811,-2.0816681711721685e-17,0.6371291947645549,-1.721608001968164,1.0
-1.2091971219594073,-0.3606576486501646,-0.8705737941029695,-0.1593179081112956,-3.469446951953614e-17,-0.1391619378251483,-0.4382342115459213,1.0
-1.0169946294714882,-0.30445159328235283,-0.4670629432858823,-0.2284382383991522,-4.85722573273506e-17,0.12170896384499644,1.2266474459076269,0.0
-0.1020044965483317,-0.45414200643388614,-1.5895551947521647,2.5768480863539143,-6.938893903907228e-18,-2.4748000326294797,2.5140071394660737,0.0
0.5468371454956342,-0.5604923660124658,0.17566926860510215,-0.34497628022476107,2.0816681711721685e-17,-0.7087185098515993,1.630079617395359,0.0
1.9132291935197634,0.2288013118729633,-0.6285054796840537,1.0022496966818941,7.632783294297951e-17,0.02102107424630232,1.2365107334866539,0.0
1.8046184549813005,-0.18415946342864134,0.12070787258423923,0.9631495686427306,8.326672684688674e-17,-1.9535300673410902,1.466342541189999,0.0
-0.5189841817289204,-0.10135409085976975,-0.6374621672865366,-0.11945399643019491,-6.938893903907228e-18,0.19032005844502653,-1.0106095560353416,1.0
-0.7904048551564028,-0.31530344898116075,-0.7268915927831042,-0.38144984300125123,-4.163336342344337e-17,-0.04836582547925904,-0.28713127468225025,1.0
-1.1086206853211902,-0.7834022418821647,-0.5629977867713272,-0.35752918048605864,-4.85722573273506e-17,0.33287359142105555,1.469722008082616,0.0
-0.2707046689555924,1.0568406432830326,0.151191135957931,-1.544783842242704,-6.938893903907228e-18,0.3438661787211561,-0.7868455432775295,1.0
0.14435083298231993,-0.01222147502667267,-0.13701924876697463,-1.557669554320166,1.3877787807814457e-17,0.9198263474230312,0.26710784775689994,1.0
1.654088370996693,1.9639468389852617,2.008819584142822,1.3758298388773502,1.5265566588595902e-16,-0.8692086622593878,-1.1359701083795952,0.0
0.7537256237278405,-0.10176356692543244,0.03926832506445246,0.975982276719167,1.3877787807814457e-17,-0.9847296343509013,-0.21741596966649215,0.0
-1.02027231534243,-0.14564749116824594,-0.5454093542306737,-0.179741441797292,-4.85722573273506e-17,1.5490759382694954,-1.489210031493021,1.0
-0.34949741689691854,-0.312931759755841,0.09355926822568902,-1.4176853681129946,-6.938893903907228e-18,-0.7414738540109098,0.6094539117906145,0.0
0.6037675043578346,1.3757324871965984,1.3076815636983337,1.247524338759179,2.7755575615628914e-17,-0.52030715096879,0.7415666315330494,0.0
-0.8157868561415274,-0.3390152937880824,-0.5390956496821131,0.3157351228682412,-3.469446951953614e-17,0.382460784882583,-1.5458068102076645,1.0
-1.189783240645167,0.47747568814795965,-0.8501679041131429,-0.8692867868716948,-4.85722573273506e-17,-0.05066770788249996,-1.2944669837276084,1.0
-0.5107030117293607,-0.437521498837214,-0.4582004495674726,-0.5308505326650167,-3.469446951953614e-17,0.7445823929660469,-0.5744344345231992,1.0
-0.6249984817771859,-0.1442190220551552,0.30931249417207013,-1.4063565697243836,-2.0816681711721685e-17,0.41346495756100704,-1.2998782643070574,1.0
0.9708232982157952,-0.0584896939383513,-0.7501084239311536,1.6347311494713759,3.469446951953614e-17,0.02813174404582093,1.5741091132526759,0.0
1.4237385661870374,-0.41342497247746746,-0.7344790845186809,1.968359797785129,8.326672684688674e-17,-0.5830655924185613,1.3350537823126583,0.0
-0.6646858954250242,-0.4966672851631784,-0.9907675358574339,0.05577771063590195,-3.469446951953614e-17,-0.4253715725258736,2.4224350572668185,0.0
-1.1088373734687584,-1.1615581637194383,-0.6095072115282201,-1.7488260832987839,-4.85722573273506e-17,1.3092892435970798,-0.648858198306022,1.0
0.5533918815193358,0.36933829722328543,0.0027192694282136987,1.3788995507395265,2.0816681711721685e-17,-0.2089470692302584,0.9059669317959286,0.0
-0.1682098753848997,-0.3958638548521993,-0.040293518653646054,-1.1722453836880367,-6.938893903907228e-18,0.5547796473663936,-1.0709884107458025,1.0
-0.001705599126379334,-0.7528372644772973,-0.4345766553310168,0.4197334402198367,0.0,-0.013307888215324176,-1.0241903772180256,1.0
1.0441244893092887,0.1730387211967274,-0.548700461354464,0.7556676518044384,4.163336342344337e-17,-1.6569283988926755,2.2359304238944278,0.0
-1.0504225401861578,-0.43904057643119654,-0.24293280868586015,-0.25084263791901795,-4.163336342344337e-17,1.2049268190261149,-1.6746694449439818,1.0
0.9784302774514536,0.062310222123756524,-0.453438494828311,0.5243811432016658,2.7755575615628914e-17,-1.233755213868728,1.065450382617238,0.0
1.1750001084593018,0.876739656740383,0.26409954612002845,-0.29915166191568576,4.163336342344337e-17,-0.9111733749870129,1.0961341148915267,0.0
0.2780578548282601,0.10296775552334529,0.4013530602341773,-0.20761437917951828,6.938893903907228e-18,-1.5514329018682158,1.771107968497651,0.0
1.877289877261528,2.032558543282083,0.665987960480095,2.615216720188684,1.249000902703301e-16,-2.6897093695081535,1.3111239024196781,0.0
1.6923332403113251,1.7191886815699946,1.5648138001909118,1.4294482641385062,9.020562075079397e-17,-0.3614160213428022,-1.342470811540482,0.0
0.2385343783523268,0.1339249707528476,-1.1376664391795337,0.09400943246028248,1.3877787807814457e-17,-1.302782241185429,2.4078014351499846,0.0
0.4422010429440087,-0.07625489432276421,0.5669739013085185,0.7393932005355845,6.938893903907228e-18,-0.6157813177832885,0.30098309167281573,0.0
0.49607753805885463,0.1222817637978048,0.9955249376831986,1.274799319073021,1.3877787807814457e-17,-1.2383079233345455,0.5344912833692013,0.0
0.38706592489959946,0.4909093282035444,-0.5938666693673741,-0.2105938073885735,0.0,-0.9802277356768365,0.3241321063385811,0.0
-0.4433221123775654,-0.5761461739181034,-0.9102643035291675,2.2311378828441844,-2.0816681711721685e-17,-1.44283079302047,2.1232921853309366,0.0
-1.3018272576895369,-1.5993765098095352,-1.0579377254805948,0.30593465346674253,-4.85722573273506e-17,0.9800017902672749,1.67011039940762,2.0
0.9283709553114793,-0.19226442964926904,-0.30238993963996225,0.6579412268322075,2.7755575615628914e-17,-0.3092916666226188,1.0044309887034986,0.0
1.106447714905257,0.906473491268704,1.1979337632047447,2.284778942679928,4.163336342344337e-17,-1.0541328037792566,1.3456051764445291,0.0
1.4856263156692961,-0.03623105651380208,-0.7171032293276093,2.7617960689291885,6.245004513516506e-17,-1.3939236489502582,1.236084803113995,0.0
1.2447917563087911,1.1433434999827057,0.9678219431177515,1.0201975888330774,6.938893903907228e-17,-0.6242253229399355,0.0789818802786323,0.0
-0.24704495784784164,-0.9995189203577373,-0.7466192847081914,0.5190362706843197,-2.0816681711721685e-17,-1.3126057085667537,2.2821184824802536,0.0
0.09939325674658991,-0.7657513850267079,0.43329294709668376,-0.5565629120925782,-6.938893903907228e-18,-0.5085795296633158,1.624814909265942,0.0
-1.1220922461103255,-0.41119587770000376,-1.3009938561808474,0.34105040072858206,-4.163336342344337e-17,0.7208924233228141,-1.5277465925498823,1.0
-0.16388666000915472,0.07604086808746754,0.05552646902083459,-1.7755854192782647,-6.938893903907228e-18,0.8621184530365444,-1.0857342292022507,1.0
0.17624505261541512,-0.22285080163548643,0.5303674920317966,0.12068553436154304,-6.938893903907228e-18,-1.7343452412622964,1.5159038973651917,0.0
0.21102279412705588,-0.6616554037142282,-0.4666705305768754,1.0955564648062595,1.3877787807814457e-17,-1.2616581768901562,2.3070100424938795,0.0
1.4854297221613624,1.376724037848406,1.7511426037488684,1.1374744105163024,7.632783294297951e-17,0.06734389293794334,-0.03370810414749151,0.0
0.7827370385462841,1.0106843874058948,1.4778462077834336,0.9611243220051989,1.3877787807814457e-17,-0.8439501184041626,0.4559582694943852,0.0
-0.10829423696019488,-0.4155109670010463,-0.1788738013652128,0.11115712331657564,1.3877787807814457e-17,1.4201120524414008,-1.3155169500571038,1.0
-0.7132848140915189,0.7022880383550623,0.3219853661681369,-0.6827360567080948,-6.938893903907228e-18,0.5932931259027611,-1.2674879904318357,1.0
-0.7046163418617571,-0.1217986297907589,-0.02220295710982038,-0.42570718788492434,-3.469446951953614e-17,1.4283740653182595,-1.981801038796922,1.0
0.9142529556484851,0.32910296537025935,0.15776187354489238,0.30493740274962283,3.469446951953614e-17,-0.34297559179616605,1.4478540395205461,0.0
-0.5885811821748611,-0.012396509153877511,-0.8445532393810499,-1.2923255343463762,-2.0816681711721685e-17,0.3391970463008235,-1.5797628153781902,1.0
0.15824052157278753,0.4975455933830536,1.1869997246880255,-2.298359159873723,6.938893903907228e-18,0.5559141964074475,-0.07662358038832949,1.0
-0.6337472825564441,-0.5861684905356074,-0.6162526952660609,0.3998182921217426,-4.85722573273506e-17,-0.8002773479030444,-0.008257618066214226,0.0
-0.6683545125135091,-0.022909490609886354,-0.33072849662209214,-0.3845458245073365,-2.7755575615628914e-17,-0.7059518955429661,-0.2937443252144867,0.0
1.541869334475747,1.4212472508543226,1.6045549599544309,1.3373906447110944,5.551115123125783e-17,-0.5072390115071211,0.6183934508061388,0.0
-0.17570811460108685,-0.9634037762021888,0.1475693345657978,-0.3193027060683534,-6.938893903907228e-18,-0.17805237587305642,1.6837728177399172,0.0
2.1950863704689563,1.1151755983591058,1.4893856960114662,2.227331763807272,1.3183898417423734e-16,-0.7358172700466353,-0.8898429419510445,0.0
-0.21358098968137681,-0.09246344643422413,-0.3964278254600397,-1.6502898167677533,-6.938893903907228e-18,0.056282758486644234,-0.4713109166030642,1.0
0.13751585179231296,-0.6548352113887456,-0.39470225637491535,0.9096719702286373,6.938893903907228e-18,-0.7657365958611371,0.9478222298457093,0.0
1.7574180926193135,1.6766239312197284,1.5076522755490673,1.4782054601963928,9.020562075079397e-17,0.1848180681663867,0.5124990145521106,0.0
-0.3382511523446658,-0.19748076661854563,0.9106846788319511,-1.3519088213741501,-6.938893903907228e-18,-0.7637141516255257,0.4979575353127108,0.0
-0.18166279087754972,-0.04385924794845746,-0.2894319941188114,1.3488507698460137,-1.3877787807814457e-17,0.462225905195038,1.0901516608815294,0.0
-1.0644209610461237,-0.39414821378720644,-0.1977102688934783,-0.7368798218422966,-3.469446951953614e-17,0.2231264105841786,-0.5688261515270038,1.0
1.7083753231824006,1.8488464006844676,0.658685399072257,0.9566845595512061,9.71445146547012e-17,0.13039477396889126,2.0642579300459456,0.0
-1.12571794925859,0.10051296497200668,-0.8389392517682779,-1.0635060446698124,-4.163336342344337e-17,0.5094522504086662,-1.662959070973187,1.0
-0.43495237032775064,-0.92016951556769,-0.8252576131806768,-0.37184306208291834,-1.3877787807814457e-17,-0.11212118330208726,1.4056770647792125,0.0
-0.46777783502588927,-0.20321075129098587,-0.6682580380287954,-1.406118384015879,-2.7755575615628914e-17,1.3840219370331273,-1.0715944358566172,1.0
-0.23644348900263423,0.02827370460215964,-1.1091013740314821,-0.34218198140004125,-2.0816681711721685e-17,0.6228635360125354,-2.417842431241037,1.0
0.06317044376893123,-0.5937895932410953,-0.679107077741507,-2.294541610557927,3.469446951953614e-17,0.5473821664787633,-1.1457093938195761,1.0
-0.5213953959793841,-0.22172963191801945,-0.08548637957114733,-1.6926902144357938,-3.469446951953614e-17,-0.4441967046876964,1.20339967511219,0.0
0.6932370076333377,0.10766824909812643,0.6692690272133804,1.1491980620236806,1.3877787807814457e-17,0.2579950517833919,0.917050040605118,0.0
2.1244042655692166,0.6986800161713489,0.7342618080690315,2.5924291644692232,9.71445146547012e-17,0.2884709788463204,0.48679768819662395,0.0
1.7878353160013931,1.7656124750075792,0.23868598179253575,2.6635920160370863,9.71445146547012e-17,-2.7345139736185153,1.6104971424278314,0.0
-0.10136301122344542,0.19942282851017146,-0.1722488768466282,-0.28085690262087076,-6.938893903907228e-18,0.8169215318231283,-1.2625772084979423,1.0
-1.1407608094896777,-0.41103454897119185,-0.8724717841813449,-1.30897174984489,-3.469446951953614e-17,0.480498071265355,-1.6888140379717869,1.0
0.1978293605536644,0.030542850322954198,0.1036924302007865,-0.47532658816304324,-6.938893903907228e-18,0.8920017596945687,-1.5725018544041254,1.0
-0.36234495711645576,-0.14940952070513702,0.7938943731707018,-2.1158898547513956,-2.7755575615628914e-17,-0.2431796279999013,0.5149873668696898,0.0
-0.5018503283655985,-0.4190042729146488,-1.508026869255497,-0.24274479056796167,-2.7755575615628914e-17,-0.7207552691782423,2.4176517045328754,0.0
-0.4358316374406824,0.0776360892560241,0.05374808944943972,-1.2935733838678207,-2.7755575615628914e-17,0.6846802117857868,-0.729493001493312,1.0
1.546123496857231,0.49612326665028433,0.0352269766709744,2.661045384404316,4.163336342344337e-17,-0.3912531854257891,0.31639873127622536,0.0
1.2857928825547873,1.2847673778337148,1.058007808928416,1.6654732850946241,4.163336342344337e-17,-1.5538700826494503,0.9887374849913303,0.0
0.279871168922779,-0.46060016008037186,-0.08276466872640131,-0.21246040108435726,0.0,-1.2890943984790941,1.2406012936889017,0.0
-0.17658394001952443,0.33323559341105924,-0.13244899468344487,-0.06287325026931097,-1.3877787807814457e-17,-0.00944730095175606,-1.2907384847192758,1.0
0.05828150656254434,0.4360637950191603,0.3337461677384164,-0.5593577008035389,-6.938893903907228e-18,-1.3786020687336729,1.4969275419292698,0.0
0.4363125426288663,0.2546694017764245,-0.39204920358103695,0.3341480145818766,2.0816681711721685e-17,-0.30534108143668665,0.3832486525627291,0.0
-0.910885711861383,-0.8568855317168107,-0.8257408997880387,1.093101782356866,-4.85722573273506e-17,0.26037591236425406,-1.101770942686417,1.0
0.42042839427658274,0.02566841100193118,0.31339257677790733,0.7415511608437169,0.0,-1.089259617628812,1.0501355989236187,0.0
-1.3185892766987501,-0.5496847100743,-1.1777474611300678,0.4938885392673598,-6.245004513516506e-17,0.2242660827208895,-1.2457823953387823,1.0
0.011916214229406112,-0.1498519935404256,-0.09123743474205435,0.05700358234601204,-1.3877787807814457e-17,0.3988247420501848,1.1449503356473425,0.0
-0.6349577500003221,0.004791096709343961,0.6412375644585114,-1.239425692938147,-6.938893903907228e-18,-0.9825587579543272,0.7905315814473564,0.0
0.11998387169808057,0.4985056058767276,-0.12754668341086658,0.5235994201066488,-1.3877787807814457e-17,0.043356800367800985,0.0512846968733006,0.0
-0.24535682608632647,-0.6550812925159568,-0.35932757819506755,-1.5119431026207613,-6.938893903907228e-18,1.5315576101262482,-0.9977923468252684,1.0
1.7119869811222648,0.5978491662622794,-0.10965116270823394,2.409342645076776,6.245004513516506e-17,-0.7399341986507435,1.5402686271565846,0.0
0.41728514860850374,0.44689594925045195,0.28368063686427425,0.762004348340965,6.938893903907228e-18,-0.40061286931149354,0.24446252850514724,0.0
0.09156414397379399,-0.04532214644981948,-0.3884721804428205,1.6464401498042813,-6.938893903907228e-18,-1.7516283177623788,0.6606034213763046,0.0
1.0422848492614873,0.7796429566732699,0.895535429248449,1.197366408788898,4.163336342344337e-17,-0.2706703916837917,1.4684940164834637,0.0
0.7506223803707824,0.1412336295833636,-0.3644604960766344,0.6260414546441597,3.469446951953614e-17,-0.5158281905192139,-0.46230008390666383,0.0
0.7664937275773899,0.16077977528006532,0.06520009872619328,0.8837177772959803,1.3877787807814457e-17,-0.26268255171641075,1.1848648738580572,0.0
-0.900155936498695,-0.42358730393294725,0.025173668433761686,0.5640815274908105,-4.163336342344337e-17,1.2504048144465871,-1.6905093330234242,1.0
-0.42997078031653424,-1.7393560487854918,-1.0999771316407672,0.808129231778687,-2.0816681711721685e-17,-0.878992442240132,2.288554038277775,0.0
-0.9149372804572837,0.09205504681057121,-0.3583844070298411,-2.095797140924825,-4.163336342344337e-17,0.3926014385444756,-1.770527641174324,1.0
0.4164318880800613,-0.4732726781217718,1.2251478138527396,0.4294955479617412,0.0,1.1861943744548846,-1.480517212856504,1.0
1.2590410253057926,-0.24996440467638892,0.22244966417625991,-1.1441894779477604,6.938893903907228e-17,0.07618803763767283,0.9437486478756959,0.0
-0.8313449491868996,0.1556963255601384,-0.696947125517314,-1.471061289691099,-3.469446951953614e-17,-1.4489253264856163,0.003483315238300031,0.0
-0.7449539823178826,-0.10987309634330378,0.8636702186409335,-2.3919235072460436,-3.469446951953614e-17,-0.013132330603254201,0.6387864589486059,0.0
0.6301680401602358,1.1922491665985118,0.1562430752440508,0.7306235821969576,3.469446951953614e-17,-1.3450424106044676,0.845937127111315,0.0
0.13195231374804958,0.18317287254263093,0.35696299426499695,1.7076555619381701,-1.3877787807814457e-17,-1.1639913465223903,0.7499952790454175,0.0
-1.6613655028171324,-0.17499488389953993,-0.014034304349262752,-0.2884807934821638,-6.245004513516506e-17,0.7485061807034961,-2.130562489057362,1.0
-0.9217044261569741,-0.9593939379601618,-0.44387700086359966,0.19091405472581152,-4.85722573273506e-17,0.5850810950546256,-2.107618652910447,1.0
-0.06589809154740282,-0.015257953436398986,-0.6601703523047746,-0.4994150363683728,-1.3877787807814457e-17,0.5118491567677439,-0.842835920685441,1.0
-0.0285348771247281,-0.8362851757701694,-0.27728399885856386,0.005088497970817834,-1.3877787807814457e-17,-0.3290239123214281,1.8300037517474672,0.0
0.2645623539682003,0.27593932530375714,0.2598505732811474,0.09666392810874357,6.938893903907228e-18,0.16366958728449,0.23484336616310209,0.0
-0.3891403190300162,-0.9680661293598609,-1.2639906081134225,-0.752889175993638,-6.938893903907228e-18,-0.6914047033988324,0.6613491317015631,0.0
-0.11222582192869542,-0.9802221289250677,-0.4328201158650705,-0.4161307882522143,-6.938893903907228e-18,1.6714194726752252,-1.1180999989403382,1.0
0.18945411086643307,1.6573642383573355,0.934843689573506,-1.787078413362137,2.0816681711721685e-17,-0.007494950268878585,-1.4613377285248939,1.0
-1.0500294028681658,-0.6539773778264699,-0.7810607277949104,-0.28727758504147566,-3.469446951953614e-17,-0.06518059920969631,-0.2737087368970353,1.0
-0.38588276256873605,-0.36573821417508096,-0.16241164926517587,-1.1702644405205294,-1.3877787807814457e-17,0.7086467040841443,-0.4653086156502547,1.0
1.0353795379764634,0.696700914837024,0.12239877585708607,0.9545731729513757,2.7755575615628914e-17,0.07547751968287539,1.0305332337638053,0.0
1.1668116233498966,1.752553610069468,0.9548338186312182,1.5082687273463535,4.85722573273506e-17,-1.3732768985650083,1.5354859534448164,0.0
0.08849719872362732,1.5096667375362216,0.9645944560620641,-0.18487471530563135,-6.938893903907228e-18,-1.38599094787025,1.7636292322090845,0.0
0.3549354755700841,-0.6431438120453674,-0.85687901507793,1.2939997242326657,6.938893903907228e-18,-0.008324881578282744,1.337235839314616,0.0
-0.29775351742678813,-0.16114702719222623,-0.43881097496713395,0.18506579343983215,-1.3877787807814457e-17,-1.1589805899583148,0.5572824610585848,0.0
-1.0952722023989456,-0.6725679923189319,-0.580740418191985,-2.054876878546724,-4.85722573273506e-17,0.5491943841797046,-0.7435116182048387,1.0
1.477823400049397,-0.24488906155903695,1.2214265261263129,0.6767995609551188,7.632783294297951e-17,-0.32315383402126124,1.709179509788738,0.0
0.15595690533687512,0.3930165645754853,-0.1496599083406704,1.7313618205034023,6.938893903907228e-18,-1.141427064531539,2.329858020407039,0.0
0.1799697957198085,-0.6348557440408399,-0.04151616365555076,-1.038894489950947,-6.938893903907228e-18,-0.7208657266182975,-0.307360823549829,0.0
0.9767800150733762,0.5362794259211033,-0.7080614644192977,0.657652120502241,4.163336342344337e-17,-0.46678705639609464,-0.5085873598150553,0.0
1.1373509092642027,0.6552949321794436,1.0162476132814073,1.0811598274487617,4.163336342344337e-17,-0.615727415577487,0.4590707076623736,0.0
0.5186193783007093,0.5751251326109137,-0.6245440838344051,1.6889862051334108,6.938893903907228e-18,-1.2691821888848531,0.47231642256033074,0.0
-0.33168896850742924,-0.48047738717211763,-0.7872566689375677,-1.0084102348533515,-1.3877787807814457e-17,0.6485285020875499,-0.3271774910484613,1.0
1.7687814764902516,-0.3102002136792993,-1.0518132767310358,0.8886480091269011,9.020562075079397e-17,-1.9132078069206826,1.585406122187785,0.0
-0.710111827127472,-0.32332559080365586,-0.3234710670078737,-0.3683112646121594,-2.0816681711721685e-17,1.4097586813004763,-0.9771644987776612,1.0
-0.4161964062278958,-0.4957462410414674,-1.0799306462916443,-1.00851941411737,-2.0816681711721685e-17,0.8086705298564368,-0.9077101009108404,1.0
-0.011708928556002317,-0.0387900530696357,0.06773104628847526,-0.23221198008189708,-6.938893903907228e-18,0.4044135664599037,-0.14401514724711204,1.0
